employee_id,office_id
1002091,1000045
1002095,1000009
1002055,1000047
1002020,1000045
1002096,1000019
1002097,1000046
1002025,1000045
1002098,1000009
1002099,1000009
1002065,1000047
1002067,1000047
1002100,1000046
1002101,1000046
1002102,1000046
1002103,1000046
1001986,1000045
1001269,1000045
1001129,1000045
1002105,1000035
1002106,1000035
1002107,1000045
1002110,1000045
1002111,1000012
1002112,1000045
1002113,1000018
1002114,1000018
1002115,1000018
1002059,1000047
1002060,1000047
1002116,1000019
1002117,1000009
1002117,1000045
1002118,1000046
1002119,1000046
1002120,1000046
1002121,1000046
1002122,1000046
1002123,1000035
1002124,1000035
1002125,1000019
1002119,1000047
1002118,1000047
1002126,1000000
1002090,1000045
1002064,1000047
1002127,1000046
1002062,1000047
1002129,1000012
1002112,1000009
1002133,1000046
1002122,1000047
1001036,1000045
1002120,1000047
1002134,1000039
1002135,1000035
1002136,1000012
1002121,1000047
1002137,1000019
1002140,1000035
1002141,1000035
1002142,1000012
1002143,1000019
1002145,1000024
1002146,1000019
1002147,1000035
1002148,1000012
1002149,1000035
1002151,1000035
1002152,1000046
1002153,1000009
1002153,1000045
1002156,1000045
1002157,1000046
1002158,1000019
1002159,1000012
1002160,1000035
1002161,1000035
1002162,1000012
1002163,1000012
1002164,1000012
1002156,1000009
1002165,1000018
1002167,1000039
1001925,1000045
1002057,1000047
1002058,1000047
1002061,1000047
1002168,1000048
1002169,1000048
1002170,1000048
1002171,1000018
1002172,1000018
1002173,1000018
1002175,1000000
1002176,1000035
1002178,1000048
1002179,1000046
1002180,1000018
1002184,1000046
1002185,1000024
1002186,1000019
1002188,1000046
1002189,1000046
1002189,1000047
1002157,1000047
1002179,1000047
1002188,1000047
1002190,1000019
1002192,1000046
1002193,1000009
1002193,1000045
1002194,1000035
1002195,1000035
1002196,1000035
1000875,1000045
1002197,1000009
1002197,1000045
1002198,1000012
1002199,1000046
1002199,1000047
1002200,1000045
1001918,1000045
1002201,1000046
1002201,1000047
1002203,1000046
1002203,1000047
1002205,1000046
1002207,1000012
1002208,1000012
1002049,1000045
1002205,1000047
1002209,1000019
1002210,1000035
1002211,1000035
1002212,1000000
1001191,1000045
1002213,1000019
1002214,1000000
1002215,1000021
1002217,1000039
1002219,1000021
1002220,1000009
1002220,1000045
1002221,1000046
1002221,1000047
1002225,1000035
1002226,1000009
1002226,1000045
1002227,1000000
1002228,1000000
1002229,1000019
1002230,1000009
1002230,1000045
1002231,1000046
1002231,1000047
1002232,1000046
1002232,1000047
1002233,1000046
1002234,1000019
1001790,1000045
1001118,1000045
1002236,1000009
1002237,1000009
1002237,1000045
1002236,1000045
1001701,1000045
1002238,1000046
1002238,1000047
1002239,1000018
1002240,1000019
1002243,1000019
1001047,1000045
1002244,1000009
1002244,1000045
1002245,1000009
1002245,1000045
1002246,1000024
1001403,1000045
1002247,1000046
1002247,1000047
1002249,1000046
1002249,1000047
1002251,1000046
1002252,1000046
1002253,1000019
1002254,1000046
1002256,1000009
1002256,1000045
1002257,1000009
1002257,1000045
1002258,1000031
1002259,1000031
1002260,1000031
1002261,1000031
1002262,1000031
1002263,1000031
1002264,1000031
1002265,1000019
1001288,1000045
1002266,1000009
1002267,1000024
1002266,1000045
1002271,1000019
1002272,1000042
1002273,1000000
1002063,1000047
1002274,1000046
1002275,1000046
1002276,1000046
1002277,1000046
1002278,1000046
1002279,1000046
1002280,1000046
1002281,1000009
1002281,1000045
1002280,1000047
1002274,1000047
1002283,1000046
1002284,1000046
1002292,1000002
1002293,1000000
1002294,1000000
1002295,1000046
1002275,1000049
1002276,1000049
1002277,1000049
1002278,1000049
1002279,1000049
1002295,1000049
1002280,1000049
1002221,1000049
1001291,1000045
1002296,1000009
1002297,1000045
1002298,1000045
1002300,1000039
1002301,1000039
1002302,1000050
1002303,1000050
1002304,1000050
1002305,1000050
1002306,1000050
1002309,1000050
1002310,1000050
1000674,1000050
1002312,1000051
1002313,1000051
1002314,1000021
1002315,1000031
1002316,1000035
1002317,1000024
1002318,1000035
1002320,1000045
1002321,1000051
1002323,1000045
1002323,1000009
1002324,1000051
1002326,1000051
1002327,1000035
1002328,1000021
1002329,1000035
1002331,1000051
1002000,1000045
1002332,1000045
1002333,1000045
1002334,1000018
1002335,1000018
1002336,1000051
1002337,1000021
1002338,1000009
1002338,1000045
1002339,1000045
1002342,1000035
1002344,1000019
1002346,1000021
1002348,1000021
1002349,1000039
1002350,1000039
1002351,1000039
1002352,1000039
1002353,1000045
1002354,1000039
1002356,1000021
1002357,1000051
1002358,1000052
1002359,1000052
1002360,1000052
1002361,1000052
1002362,1000019
1002363,1000050
1002364,1000009
1002364,1000045
1002365,1000051
1002366,1000053
1002367,1000054
1002369,1000054
1002370,1000054
1002372,1000019
1002373,1000054
1002375,1000031
1002376,1000054
1002377,1000035
1002378,1000054
1002379,1000050
1002380,1000035
1002382,1000009
1002382,1000045
1002383,1000039
1002384,1000045
1002385,1000009
1002385,1000045
1002386,1000045
1002387,1000045
1002388,1000039
1002389,1000031
1002390,1000018
1002391,1000050
1002392,1000050
1002394,1000050
1002304,1000055
1002392,1000055
1002391,1000055
1002396,1000050
1002397,1000039
1002398,1000042
1002399,1000042
1002400,1000009
1002400,1000045
1002401,1000039
1002403,1000054
1002404,1000035
1002405,1000050
1002405,1000055
1002406,1000035
1002407,1000056
1002408,1000057
1002409,1000057
1002410,1000056
1002411,1000056
1002412,1000056
1002413,1000056
1002414,1000056
1002415,1000056
1002416,1000056
1002417,1000056
1002418,1000056
1002419,1000056
1002420,1000019
1002421,1000058
1002422,1000035
1002423,1000059
1002424,1000059
1002425,1000059
1002426,1000060
1002427,1000050
1002428,1000018
1002427,1000055
1002429,1000018
1002430,1000060
1002431,1000039
1002432,1000039
1002434,1000039
1002435,1000039
1002436,1000039
1002438,1000039
1002439,1000039
1002441,1000039
1002442,1000052
1002443,1000039
1002444,1000000
1002445,1000000
1002447,1000000
1002448,1000000
1002449,1000000
1002450,1000000
1002451,1000056
1002452,1000056
1002453,1000056
1002454,1000045
1002455,1000000
1002456,1000051
1002457,1000019
1002458,1000019
1002459,1000050
1002459,1000055
1002460,1000019
1002461,1000021
1002462,1000045
1002463,1000045
1002464,1000019
1002465,1000021
1002466,1000009
1002466,1000045
1002467,1000000
1002468,1000031
1002469,1000019
1002470,1000019
1002471,1000050
1002471,1000055
1002472,1000039
1002473,1000039
1002474,1000039
1002475,1000039
1002476,1000039
1002477,1000042
1002478,1000042
1002480,1000056
1002481,1000009
1002482,1000009
1002483,1000039
1002484,1000039
1002485,1000039
1002486,1000039
1002487,1000050
1002488,1000035
1002489,1000045
1002490,1000035
1002492,1000045
1002493,1000045
1002494,1000019
1002495,1000039
1002496,1000045
1002497,1000050
1002498,1000045
1002499,1000035
1002500,1000035
1002501,1000035
1002502,1000035
1002503,1000035
1002504,1000035
1002505,1000035
1002506,1000035
1002507,1000056
1002497,1000055
1002508,1000000
1002509,1000035
1002510,1000045
1002511,1000019
1002512,1000054
1002513,1000050
1002513,1000055
1002514,1000035
1002515,1000039
1002516,1000031
1002517,1000031
1002518,1000051
1002519,1000039
1002520,1000018
1002521,1000039
1002522,1000050
1002523,1000050
1002524,1000019
1002525,1000035
1002526,1000035
1002528,1000035
1002529,1000052
1002530,1000052
1002532,1000000
1002533,1000035
1002534,1000035
1002535,1000009
1002535,1000045
1002536,1000019
1002537,1000039
1002538,1000000
1002539,1000050
1002539,1000055
1002540,1000039
1002541,1000000
1002542,1000057
1002543,1000057
1002544,1000057
1002545,1000057
1002546,1000006
1002549,1000019
1002550,1000042
1002551,1000035
1002552,1000039
1002553,1000039
1002556,1000019
1002559,1000050
1002559,1000055
1002561,1000050
1002561,1000055
1002562,1000050
1002562,1000055
1002563,1000035
1002564,1000050
1002564,1000055
1002565,1000052
1002566,1000042
1002567,1000042
1002568,1000042
1002569,1000050
1002569,1000055
1002570,1000050
1002570,1000055
1002571,1000039
1002574,1000050
1002574,1000055
1002575,1000050
1002575,1000055
1002576,1000050
1002576,1000055
1002577,1000050
1002577,1000055
1002578,1000050
1002578,1000055
1002580,1000050
1002580,1000055
1002581,1000050
1002581,1000055
1002582,1000050
1002582,1000055
1002583,1000000
1002585,1000035
1002587,1000061
1002588,1000061
1002589,1000061
1002590,1000019
1002591,1000057
1002592,1000035
1002593,1000050
1002594,1000039
1002595,1000050
1002596,1000035
1002597,1000035
1002599,1000050
1002601,1000050
1002602,1000050
1002603,1000024
1002604,1000024
1002605,1000024
1002606,1000045
1002611,1000050
1002612,1000050
1002613,1000050
1002606,1000009
1002617,1000039
1002618,1000050
1002619,1000050
1002621,1000044
1002622,1000019
1002623,1000019
1002624,1000019
1002625,1000019
1002626,1000019
1002627,1000019
1002628,1000019
1002629,1000019
1002630,1000019
1002631,1000042
1002632,1000050
1002632,1000055
1002633,1000009
1002633,1000045
1002634,1000009
1002634,1000045
1002635,1000024
1002636,1000019
1002637,1000019
1002638,1000039
1002639,1000018
1002640,1000009
1002640,1000045
1002641,1000009
1002641,1000045
1002643,1000018
1002644,1000035
1002645,1000045
1002646,1000035
1002647,1000050
1000966,1000045
1002650,1000018
1002651,1000018
1002652,1000050
1002652,1000055
1002653,1000039
1002656,1000045
1002659,1000021
1002660,1000045
1002661,1000045
1002662,1000031
1002666,1000062
1002667,1000062
1002669,1000018
1002670,1000002
1002671,1000035
1002672,1000050
1002672,1000055
1002673,1000050
1002673,1000055
1002674,1000050
1002674,1000055
1002675,1000035
1002677,1000058
1002680,1000062
1002681,1000050
1002682,1000050
1002684,1000031
1002685,1000019
1002686,1000045
1002686,1000009
1002687,1000035
1002688,1000035
1002689,1000062
1002690,1000045
1002691,1000045
1002691,1000009
1002692,1000009
1002692,1000045
1002694,1000048
1002695,1000045
1002696,1000009
1002696,1000045
1002697,1000021
1002698,1000009
1002698,1000045
1002699,1000050
1002700,1000045
1002700,1000009
1002701,1000048
1002702,1000050
1002702,1000055
1002703,1000050
1002703,1000055
1002704,1000045
1002705,1000054
1002706,1000031
1002707,1000000
1002708,1000050
1002708,1000055
1002710,1000009
1002710,1000045
1002711,1000050
1002711,1000055
1002712,1000050
1002712,1000055
1002713,1000009
1002713,1000045
1002714,1000031
1002715,1000019
1001737,1000045
1002012,1000045
1002492,1000009
1002716,1000045
1002716,1000009
1002717,1000009
1002717,1000045
1002718,1000035
1002719,1000035
1002720,1000050
1002720,1000055
1002721,1000045
1002724,1000019
1002602,1000055
1002595,1000055
1002305,1000055
1002302,1000055
1002306,1000055
1002726,1000063
1002727,1000063
1002728,1000063
1002729,1000063
1002731,1000019
1002732,1000009
1002732,1000045
1002733,1000009
1002733,1000045
1002734,1000031
1002735,1000045
1002737,1000056
1002738,1000035
1002740,1000050
1002740,1000055
1002742,1000018
1002743,1000018
1002744,1000064
1002745,1000050
1002745,1000055
1002746,1000050
1002746,1000055
1002747,1000050
1002747,1000055
1002748,1000050
1002748,1000055
1002749,1000050
1002749,1000055
1002750,1000050
1002750,1000055
1002751,1000056
1002752,1000063
1002753,1000050
1002753,1000055
1002754,1000050
1002754,1000055
1002755,1000050
1002755,1000055
1002756,1000050
1002756,1000055
1002757,1000050
1002757,1000055
1002758,1000025
1002759,1000025
1002760,1000025
1002761,1000025
1002762,1000025
1002763,1000002
1002764,1000050
1002765,1000050
1002765,1000055
1002764,1000055
1002766,1000050
1002766,1000055
1002767,1000009
1002767,1000045
1002768,1000039
1002769,1000039
1002770,1000035
1002771,1000035
1002772,1000035
1002773,1000035
1002774,1000035
1002775,1000035
1002776,1000031
1002777,1000021
1002778,1000009
1002778,1000045
1002779,1000009
1002779,1000045
1002018,1000045
1002782,1000045
1002783,1000045
1002784,1000009
1002784,1000045
1002785,1000031
1002786,1000002
1002787,1000019
1002788,1000009
1002788,1000045
1002789,1000009
1002789,1000045
1002790,1000018
1002791,1000018
1002792,1000018
1002793,1000018
1002794,1000062
1002795,1000009
1002795,1000045
1002796,1000050
1002796,1000055
1002797,1000063
1002798,1000035
1002799,1000035
1002800,1000031
1002801,1000056
1002802,1000050
1002802,1000055
1002803,1000009
1002803,1000045
1002804,1000009
1002804,1000045
1002805,1000009
1002805,1000045
1002806,1000065
1002807,1000065
1002808,1000065
1002809,1000065
1002810,1000065
1002811,1000065
1002812,1000065
1002813,1000065
1002814,1000065
1002815,1000065
1002816,1000065
1002817,1000065
1002818,1000065
1002819,1000065
1002820,1000065
1002821,1000065
1002822,1000065
1002823,1000065
1002824,1000065
1002825,1000065
1002826,1000065
1002827,1000065
1002828,1000050
1002828,1000055
1002829,1000065
1002830,1000065
1002831,1000065
1002832,1000065
1002833,1000065
1002834,1000066
1002835,1000066
1002836,1000062
1002837,1000065
1002839,1000066
1002840,1000065
1002841,1000065
1002842,1000065
1002843,1000065
1002845,1000066
1002846,1000062
1002847,1000062
1002848,1000024
1002849,1000039
1002850,1000009
1002850,1000045
1002851,1000050
1002851,1000055
1002852,1000065
1002853,1000025
1002854,1000050
1002854,1000055
1002855,1000050
1002855,1000055
1002856,1000035
1002857,1000000
1002858,1000066
1002859,1000045
1002859,1000009
1002860,1000000
1002861,1000066
1002862,1000050
1002862,1000055
1002863,1000050
1002863,1000055
1002864,1000067
1002865,1000067
1002866,1000067
1002867,1000067
1002868,1000062
1002869,1000063
1002870,1000068
1002871,1000068
1002872,1000068
1002873,1000068
1002874,1000068
1002875,1000068
1002876,1000068
1002877,1000068
1002878,1000068
1002879,1000068
1002880,1000068
1002881,1000068
1002882,1000068
1002883,1000068
1002884,1000068
1002885,1000068
1002886,1000068
1002887,1000068
1002888,1000068
1002889,1000068
1002890,1000068
1002891,1000066
1002892,1000068
1002893,1000045
1002895,1000069
1002896,1000025
1002897,1000000
1002898,1000050
1002898,1000055
1002899,1000050
1002899,1000055
1002900,1000066
1002902,1000066
1002904,1000052
1002905,1000035
1002906,1000035
1002907,1000035
1002908,1000035
1002909,1000025
1002910,1000025
1002911,1000070
1002912,1000070
1002913,1000070
1002914,1000070
1002915,1000070
1002916,1000070
1002917,1000070
1002918,1000070
1002919,1000070
1002920,1000070
1002921,1000070
1002922,1000070
1002923,1000070
1002924,1000070
1002925,1000070
1002926,1000070
1002927,1000070
1002928,1000070
1002929,1000070
1002930,1000070
1002931,1000070
1002932,1000070
1002933,1000070
1002934,1000070
1002935,1000070
1002936,1000070
1002937,1000070
1002938,1000070
1002939,1000070
1002940,1000070
1002941,1000070
1002942,1000070
1002943,1000070
1002944,1000070
1002946,1000070
1002947,1000070
1002948,1000070
1002949,1000070
1002950,1000070
1002951,1000070
1002952,1000070
1002953,1000070
1002954,1000070
1002955,1000070
1002956,1000070
1002957,1000070
1002958,1000070
1002959,1000070
1002960,1000070
1002961,1000070
1002962,1000070
1002963,1000070
1002964,1000070
1002965,1000070
1002966,1000070
1002967,1000070
1002968,1000070
1002969,1000070
1002970,1000070
1002971,1000070
1002972,1000070
1002973,1000035
1002974,1000070
1002975,1000070
1002976,1000070
1002977,1000070
1002978,1000070
1002979,1000070
1002980,1000070
1002981,1000070
1002982,1000070
1002983,1000070
1002984,1000070
1002985,1000070
1002986,1000070
1002987,1000070
1002988,1000070
1002989,1000070
1002990,1000070
1002991,1000070
1002992,1000070
1002993,1000070
1002995,1000070
1002996,1000070
1002997,1000070
1002998,1000070
1002999,1000070
1003000,1000070
1003001,1000070
1003002,1000070
1003003,1000070
1003004,1000070
1003005,1000070
1003006,1000070
1003007,1000070
1003008,1000070
1003009,1000070
1003010,1000070
1003011,1000070
1003012,1000070
1003013,1000070
1003014,1000070
1003019,1000070
1003020,1000070
1003021,1000070
1003022,1000070
1003023,1000070
1003025,1000070
1003026,1000070
1003027,1000070
1003028,1000070
1003029,1000070
1003030,1000070
1003031,1000070
1003032,1000070
1003033,1000070
1003034,1000070
1003035,1000070
1003036,1000067
1003036,1000071
1003037,1000067
1003037,1000071
1003038,1000067
1003038,1000071
1003039,1000067
1003039,1000071
1003040,1000067
1003040,1000071
1003041,1000067
1003041,1000071
1003042,1000067
1003042,1000071
1003043,1000067
1003043,1000071
1003044,1000067
1003044,1000071
1003045,1000067
1003045,1000071
1003046,1000067
1003046,1000071
1003047,1000067
1003047,1000071
1003048,1000067
1003048,1000071
1003049,1000067
1003049,1000071
1003050,1000067
1003050,1000071
1003051,1000067
1003051,1000071
1003052,1000067
1003052,1000071
1003053,1000067
1003053,1000071
1003054,1000018
1003055,1000035
1003056,1000067
1003056,1000071
1003057,1000067
1003057,1000071
1003058,1000031
1003069,1000009
1003069,1000045
1003070,1000050
1003070,1000055
1003071,1000050
1003071,1000055
1003072,1000054
1003073,1000054
1003074,1000054
1003075,1000045
1003076,1000031
1003078,1000031
1003079,1000031
1003080,1000031
1003081,1000031
1003083,1000031
1003084,1000031
1003085,1000031
1003087,1000031
1003088,1000031
1003089,1000031
1003091,1000031
1003092,1000031
1003093,1000031
1003094,1000031
1003096,1000031
1003097,1000031
1003098,1000031
1003099,1000009
1003099,1000045
1003100,1000009
1003100,1000045
1003104,1000072
1003106,1000072
1003108,1000069
1003109,1000069
1003112,1000009
1003112,1000045
1003113,1000009
1003113,1000045
1003114,1000073
1003115,1000073
1003116,1000073
1003117,1000073
1003118,1000073
1003119,1000073
1003120,1000073
1003121,1000073
1003122,1000073
1003123,1000073
1003124,1000073
1003125,1000073
1003126,1000073
1003127,1000073
1003128,1000073
1003129,1000073
1003130,1000073
1003131,1000073
1003132,1000073
1003133,1000073
1003134,1000073
1003135,1000073
1003136,1000073
1003137,1000073
1003138,1000073
1003139,1000073
1003140,1000073
1003141,1000073
1003142,1000073
1003143,1000073
1003144,1000073
1003145,1000073
1003146,1000073
1003147,1000073
1003148,1000073
1003149,1000073
1003150,1000073
1003151,1000073
1003152,1000073
1003153,1000073
1003154,1000073
1003156,1000073
1003157,1000073
1003158,1000073
1003159,1000073
1003160,1000073
1003161,1000073
1003162,1000073
1003163,1000073
1003164,1000073
1003165,1000073
1003166,1000073
1003167,1000073
1003168,1000067
1003168,1000071
1003170,1000067
1003170,1000071
1003171,1000073
1003172,1000073
1003173,1000039
1003174,1000035
1003175,1000035
1003177,1000065
1003179,1000019
1003182,1000056
1003183,1000009
1003183,1000045
1003184,1000009
1003184,1000045
1003186,1000073
1003187,1000065
1003188,1000065
1003189,1000065
1003190,1000000
1003191,1000035
1003192,1000035
1003193,1000035
1003194,1000025
1003195,1000025
1003196,1000065
1003197,1000009
1003199,1000067
1003199,1000071
1003201,1000065
1003202,1000050
1003202,1000055
1003204,1000050
1003204,1000055
1003205,1000073
1003206,1000000
1003207,1000050
1003207,1000055
1003208,1000035
1003209,1000050
1003209,1000055
1003210,1000024
1003211,1000050
1003211,1000055
1003212,1000050
1003212,1000055
1003213,1000065
1003215,1000065
1003216,1000073
1003217,1000073
1003218,1000073
1003219,1000073
1003220,1000073
1003221,1000073
1003222,1000073
1003223,1000065
1003224,1000065
1003225,1000065
1003226,1000065
1003227,1000065
1003228,1000065
1003229,1000065
1003230,1000050
1003230,1000055
1003232,1000073
1003233,1000065
1003235,1000067
1003235,1000071
1003236,1000067
1003236,1000071
1003237,1000065
1003238,1000035
1003239,1000035
1003240,1000035
1003241,1000031
1003243,1000009
1003243,1000045
1003244,1000042
1003245,1000018
1003246,1000018
1003247,1000009
1003247,1000045
1003248,1000000
1003249,1000021
1003252,1000067
1003252,1000071
1003253,1000009
1003253,1000045
1003254,1000065
1003255,1000065
1003256,1000065
1003257,1000065
1003258,1000065
1003259,1000074
1003260,1000074
1003261,1000074
1003262,1000074
1003263,1000074
1003264,1000074
1003265,1000074
1003266,1000074
1003267,1000074
1003268,1000074
1003269,1000074
1003270,1000074
1003271,1000074
1003272,1000074
1003273,1000074
1003275,1000074
1003276,1000074
1003277,1000074
1003278,1000074
1003279,1000074
1003280,1000000
1003281,1000065
1003282,1000065
1003283,1000068
1003284,1000074
1003285,1000074
1003286,1000074
1003287,1000074
1003288,1000074
1003289,1000035
1003290,1000074
1003291,1000035
1003292,1000035
1003293,1000035
1003294,1000035
1003295,1000035
1003296,1000035
1003297,1000035
1003298,1000035
1003299,1000018
1003300,1000035
1003301,1000000
1003302,1000018
1003303,1000018
1003304,1000018
1003305,1000067
1003305,1000071
1003306,1000067
1003306,1000071
1003307,1000018
1003310,1000065
1003319,1000074
1003320,1000018
1003321,1000050
1003321,1000055
1003322,1000073
1003323,1000055
1003324,1000065
1003325,1000075
1003326,1000075
1003327,1000000
1003328,1000074
1003329,1000073
1003330,1000055
1003331,1000076
1003332,1000076
1003333,1000076
1003334,1000076
1003335,1000076
1003336,1000076
1003337,1000076
1003338,1000076
1003339,1000076
1003340,1000076
1003341,1000000
1003342,1000000
1003343,1000000
1003344,1000000
1003345,1000000
1003346,1000000
1003347,1000050
1003348,1000076
1003349,1000068
1003350,1000076
1003351,1000018
1003352,1000024
1003353,1000024
1003354,1000018
1003355,1000018
1003356,1000018
1003358,1000035
1003359,1000035
1003360,1000000
1003361,1000000
1003362,1000048
1003363,1000000
1003364,1000000
1003365,1000000
1003366,1000000
1003367,1000000
1003368,1000077
1003369,1000077
1003370,1000077
1003371,1000000
1003372,1000000
1003373,1000077
1003374,1000018
1003375,1000018
1003376,1000077
1003377,1000077
1003378,1000077
1003379,1000077
1003380,1000000
1003381,1000018
1003382,1000018
1003383,1000018
1003384,1000076
1003385,1000077
1003386,1000077
1003387,1000077
1003388,1000045
1003389,1000074
1003390,1000048
1003391,1000009
1003392,1000074
1003395,1000074
1003396,1000077
1003398,1000076
1003399,1000018
1003400,1000018
1003401,1000018
1003402,1000018
1003403,1000018
1003404,1000018
1003405,1000018
1003406,1000074
1003407,1000018
1003408,1000018
1003409,1000074
1003410,1000076
1003411,1000076
1003412,1000076
1003413,1000076
1003414,1000000
1003415,1000076
1003416,1000000
1003417,1000000
1003418,1000050
1003419,1000018
1003420,1000018
1003421,1000018
1003422,1000018
1003423,1000018
1003424,1000018
1003425,1000018
1003426,1000074
1003427,1000074
1003428,1000048
1003429,1000048
1003430,1000048
1003431,1000048
1003432,1000048
1003433,1000048
1003434,1000000
1003435,1000056
1003436,1000074
1003437,1000074
1003438,1000056
1003439,1000074
1003440,1000056
1003441,1000048
1003442,1000000
1003443,1000048
1003444,1000056
1003445,1000056
1003446,1000068
1003447,1000056
1003448,1000056
1003449,1000074
1003450,1000074
1003451,1000048
1003452,1000068
1003453,1000050
1003454,1000050
1003455,1000074
1003456,1000074
1003457,1000018
1003458,1000074
1003459,1000048
1003460,1000018
1003461,1000018
1003463,1000018
1003464,1000074
1003465,1000018
1003466,1000018
1003467,1000018
1003468,1000074
1003469,1000077
1003470,1000077
1003471,1000077
1003472,1000077
1003473,1000077
1003474,1000074
1003475,1000074
1003476,1000048
1003477,1000077
1003478,1000074
1003479,1000074
1003480,1000074
1003481,1000074
1003482,1000074
